epoch,ax,ay,az,gx,gy,gz,load,offset,error,force,frame,LF,RF,LH,RH,
1670359952409.00,-0.281447507,0.4793583476938845,-0.908727708,124.19,76.42,44.9,4123,14228,0,10.663828233406749,11022,0,0,0,1,
1670359952418.00,0.8172266740269339,0.1493772310358509,-1.608086204,169.82,18.64,0.06,1644,14228,0,4.109867121232135,11024,0,0,0,1,
1670359952425.00,1.7559026303668104,0.2194220355427535,-1.72746874,204.85,-30.09,-55.55,1644,14228,0,4.109867121232135,11026,0,0,0,1,
1670359952435.00,1.6845804882231343,0.8994902305464757,-0.686875241,207.46,-88.29,-51.46,5127,14228,0,13.318195702798963,11028,0,0,0,0,
1670359952442.00,-0.976740108,0.46957912423028564,0.46369486953062616,200.79,-108.97,-44.99,5127,14228,0,13.318195702798963,11030,0,0,0,0,
1670359952452.00,-3.618059773,-0.520314169,0.034242435,218,-26.81,25.86,7914,14228,0,20.686444843432543,11032,0,0,0,0,
1670359952459.00,-4.119378724,-0.950192626,-1.045231636,239.59,42.64,43.69,7914,14228,0,20.686444843432543,11034,0,0,0,0,
1670359952468.00,-3.070696094,-1.470059081,-2.904726294,244.6,214.74,45.16,8593,14228,0,22.481579815262545,11036,1,0,0,0,
1670359952475.00,-2.152009654,-1.28991601,-2.494239992,168.63,256.29,43.22,8593,14228,0,22.481579815262545,11038,1,0,0,0,
1670359952485.00,0.30668399302618865,-0.719765412,-0.543770388,119.11,265.89,61.98,12502,14228,0,32.81616391671093,11040,1,0,0,0,
1670359952492.00,2.4253888837639934,-0.919608829,1.406685573185627,113.4,237.7,108.11,12502,14228,0,32.81616391671093,11042,1,0,0,0,
1670359952502.00,3.9441089603419615,-1.299447407,2.897131133913196,203.36,254.02,71.14,17929,14228,0,47.16402472984994,11044,1,0,0,0,
1670359952509.00,1.9128473836463855,-0.929281894,1.2175691241085038,286.68,108.98,-44.97,17929,14228,0,47.16402472984994,11046,1,0,0,0,
1670359952518.00,0.5316062705948701,-0.069112644,0.7780016723191471,285.21,-36.39,-38.47,13982,14228,0,36.72897652099428,11048,1,0,0,0,
1670359952525.00,-0.349613046,0.04106029,0.5784303087081722,222.56,-136.49,-43.94,13982,14228,0,36.72897652099428,11050,1,0,0,0,
1670359952535.00,-1.230809538,0.49123697319025045,1.1488561669111756,156.98,-160.16,-10.96,6499,14228,0,16.945478738661638,11052,1,1,0,0,
1670359952542.00,-1.351982068,0.4514174335210129,0.9492800477164809,152.49,-176.01,-2.26,6499,14228,0,16.945478738661638,11054,1,1,0,0,
1670359952552.00,0.21687083755343528,0.211601574,-0.560297578,134.34,-24.25,-16.06,2238,14228,0,5.680279747545859,11056,0,1,0,0,
1670359952559.00,0.5157509497957048,-0.048210842,-0.009876454,115.34,116.36,4.31,2238,14228,0,5.680279747545859,11058,0,1,0,0,
1670359952568.00,3.104660044965471,-1.198020101,-0.339456354,73.86,103.43,1.66,509,14228,0,1.1091628605148365,11060,0,1,0,0,
1670359952575.00,2.5335994611396937,-0.997826376,-0.899036963,160.12,-32.07,-140.64,509,14228,0,1.1091628605148365,11062,0,1,0,0,
1670359952585.00,1.5025697246635672,-1.697629515,1.4313821561254991,47.61,13.33,-181.76,-2802,14228,0,-7.644433445,11064,0,1,0,0,
1670359952592.00,0.27157050343332767,-1.87742888,1.9018014164193513,-54.74,-12.2,-163.96,-2802,14228,0,-7.644433445,11066,0,1,0,0,
1670359952602.00,-0.639399101,-1.44722323,1.3722208923816896,-31.43,-47.37,-171.48,-4037,14228,0,-10.90951694,11068,0,1,0,0,
1670359952609.00,-0.750340158,-0.617010684,0.5926401014765168,-16.97,-43.78,-163.13,-4037,14228,0,-10.90951694,11070,0,1,0,0,
1670359952618.00,-0.741253612,0.22321113782964025,-0.136941925,-37.37,23.32,-152.53,-5222,14228,0,-14.04241081,11072,0,0,0,0,
1670359952625.00,-0.362140158,0.5934448634357555,-0.466526405,-76.22,76.73,-109.94,-5222,14228,0,-14.04241081,11074,0,0,0,0,
1670359952635.00,0.26699974506132057,0.8336931043717986,-0.556114566,-116.26,119.24,-78.34,-6129,14228,0,-16.44033043,11076,0,0,0,0,
1670359952642.00,0.5061657416684039,0.8739582716667933,-0.495707502,-131.43,116.71,-74,-6129,14228,0,-16.44033043,11078,0,0,0,0,
1670359952652.00,0.5853574277469207,1.2542424683356652,-0.445306112,-129.55,-36.51,-79.83,-6406,14228,0,-17.1726609,11080,0,0,0,0,
1670359952659.00,0.6345742312878357,1.3445474099575094,-0.354911099,-126.87,-79.29,-90.85,-6406,14228,0,-17.1726609,11082,0,0,0,0,
1670359952668.00,0.6938153549084031,0.7748743629551514,0.085476995,-122.28,-139.6,-104.32,-5801,14228,0,-15.57316655,11084,0,0,0,0,
1670359952675.00,0.5630797519711559,0.43522415744302606,0.20585772475014255,-141.55,-193.75,-81.5,-5801,14228,0,-15.57316655,11086,0,0,0,0,
1670359952685.00,0.1223661348683974,-0.474402689,0.6462306431141701,-175.97,-227.6,-9.56,-6086,14228,0,-16.32664736,11088,0,0,0,1,
1670359952692.00,0.071673033,-0.624005774,0.9965951822826522,-204.91,-168.04,54.38,-6086,14228,0,-16.32664736,11090,0,0,0,1,
1670359952702.00,-0.279001117,-0.473584609,1.0069505307284048,-223.28,-83.99,72.06,-5371,14228,0,-14.43633586,11092,0,0,0,1,
1670359952709.00,-0.359657879,-0.813138511,0.7272955395727848,-237.72,-96.6,88.11,-5371,14228,0,-14.43633586,11094,0,0,0,1,
1670359952718.00,-0.340298738,-0.612666555,0.277628714,-264.92,-133.05,77.07,-4244,14228,0,-11.45678194,11096,0,0,0,1,
1670359952725.00,-0.240925063,0.047832428,-0.222051696,-278.05,-144.92,72.93,-4244,14228,0,-11.45678194,11098,0,0,0,1,
1670359952735.00,-0.441538092,1.1983597577887601,-0.621747544,-286.72,-173.55,43.23,-3261,14228,0,-8.857934111,11100,0,0,1,1,
1670359952742.00,-0.652138925,1.538916670789968,-0.731460615,-286.72,-176.05,35.28,-3261,14228,0,-8.857934111,11102,0,0,1,1,
1670359952752.00,-0.272728489,1.969504030985321,-1.421192476,-264.38,-100.36,69.43,-272,14228,0,-0.955638926,11104,0,0,1,1,
1670359952759.00,-0.033307538,2.030122104535394,-1.510944339,-227.53,-55.93,68.97,-272,14228,0,-0.955638926,11106,0,0,1,0,
1670359952768.00,0.6261232787305965,2.850770405791927,-0.890716942,-140,11.47,48.04,1761,14228,0,4.419190820354535,11108,0,0,1,0,
1670359952775.00,1.395563264984134,3.1214475481476582,0.9794894285014022,-32.62,14.75,64.63,1761,14228,0,4.419190820354535,11110,0,0,1,0,
1670359952785.00,0.6350114845151885,1.9521511065970023,0.31967469943281496,123.81,-25.92,101.54,-2170,14228,0,-5.973556712,11112,0,0,1,0,
1670359952792.00,-0.625533317,0.5528776454013262,-0.950161231,203.21,-52.88,109.47,-2170,14228,0,-5.973556712,11114,0,0,1,0,
1670359952802.00,-1.706072538,-0.286376994,-1.67001845,240.7,-88.2,85.96,-1559,14228,0,-4.358199616,11116,0,0,1,0,
1670359952809.00,-2.356607354,-0.305617289,-1.309896761,263.57,-54.08,73.11,-1559,14228,0,-4.358199616,11118,0,0,0,0,
1670359952818.00,-2.627138337,-0.444847736,-0.81979548,232.24,76.56,81.32,-632,14228,0,-1.907404154,11120,0,0,0,0,
1670359952825.00,-2.507665195,-0.724072711,-2.1797134,220.13,148.74,89.43,-632,14228,0,-1.907404154,11122,1,0,0,0,
1670359952835.00,-1.758186673,-0.723296391,-2.699648732,169.25,286.68,86,2145,14228,0,5.434407063628053,11124,1,0,0,0,
1670359952842.00,-1.088700616,-0.662522708,-2.129598927,139.34,286.68,78.75,2145,14228,0,5.434407063628053,11126,1,0,0,0,
1670359952852.00,1.0907957903264351,-0.701755317,1.8504393736984905,125.26,286.68,41.47,6244,14228,0,16.27131170211282,11128,1,0,0,0,
1670359952859.00,1.8703056067080421,-0.740997596,2.250469930091419,135.05,286.68,52.48,6244,14228,0,16.27131170211282,11130,1,0,0,0,
1670359952868.00,1.7898316512634294,-0.820252638,2.560496216889016,226.56,242.45,2.63,6231,14228,0,16.236942402210328,11132,1,0,0,0,
1670359952875.00,0.6493761859079857,-1.449523222,1.0605209585173994,286.22,23.27,-26.12,6231,14228,0,16.236942402210328,11134,1,0,0,0,
1670359952885.00,0.7889409064376942,-1.368811734,0.8405460987704778,286.68,-117.19,-1.57,8872,14228,0,23.21919786701596,11136,1,0,0,0,
1670359952892.00,-0.261472886,-0.268120098,0.48057301530070484,277.43,-168.25,37.77,8872,14228,0,23.21919786701596,11138,1,0,0,0,
1670359952902.00,-0.891864069,0.39255014752666856,0.970602718,162.33,-102.6,59.81,2069,14228,0,5.233478848813503,11140,0,1,0,0,
1670359952909.00,-0.30223148,-0.176802358,-1.349364028,101.87,45.08,19.46,2069,14228,0,5.233478848813503,11142,0,1,0,0,
1670359952918.00,0.17742620852220803,-0.58617894,-1.709326496,63.47,283.2,17.82,2076,14228,0,5.2519853949148425,11144,0,1,0,0,
1670359952925.00,1.257110417910166,-0.735580853,0.33071629865782176,25.73,285.16,30.34,2076,14228,0,5.2519853949148425,11146,0,1,0,0,
1670359952935.00,4.216822362995719,0.044990815,-0.959234305,174.3,-59.74,-128.76,841,14228,0,1.9869019041783988,11148,0,1,0,0,
1670359952942.00,3.1365625618669366,-0.304464846,-0.059176714,240.15,-41.26,-184.95,841,14228,0,1.9869019041783988,11150,0,1,0,0,
1670359952952.00,0.4863304466535404,-2.25394858,2.7008907541624887,79.83,-24.7,-194.95,-2130,14228,0,-5.86780502,11152,0,1,0,0,
1670359952959.00,-0.373875511,-2.243460788,2.6709695450009603,-95.88,-5.36,-197.6,-2130,14228,0,-5.86780502,11154,0,1,0,0,
1670359952968.00,-1.424057258,-1.993001235,1.681060419374499,-47.98,-48.41,-207.13,-1961,14228,0,-5.421004121,11156,0,1,0,0,
1670359952975.00,-1.124216642,-0.812568896,0.5911632884551042,-11.86,-21.04,-150.3,-1961,14228,0,-5.421004121,11158,0,0,0,0,
1670359952985.00,-0.71435514,0.077837912,-0.118722578,-54.85,80.43,-110.85,-3828,14228,0,-10.35696435,11160,0,0,0,0,
1670359952992.00,-0.10447384,0.5482212259179802,-0.688598204,-107.17,135.07,-86.74,-3828,14228,0,-10.35696435,11162,0,0,0,0,
1670359953003.00,0.6254264228038935,1.0485831200887625,-0.608464613,-159.66,179.93,-59.89,-5685,14228,0,-15.26648665,11164,0,0,0,0,
1670359953009.00,0.5453448517884425,1.188925466324569,-0.508322655,-156.51,81.86,-51.97,-5685,14228,0,-15.26648665,11166,0,0,0,0,
1670359953019.00,0.48528051761488245,1.4392497679648963,-0.168172961,-130.93,-66.44,-65.19,-5728,14228,0,-15.38016972,11168,0,0,0,0,
1670359953026.00,0.6752322846203302,1.2695570568794354,-0.038015993,-93.61,-169.51,-62.9,-5728,14228,0,-15.38016972,11170,0,0,0,0,
1670359953036.00,0.5951987922995225,0.5798478636574922,-0.047852115,-82.1,-207.93,-42.87,-5037,14228,0,-13.55330924,11172,0,0,0,0,
1670359953043.00,0.4851784455969648,0.20012229281002666,0.4323183387077546,-109.37,-171.21,-9.2,-5037,14228,0,-13.55330924,11174,0,0,0,0,
1670359953052.00,0.41516942215378777,-0.239619814,0.9424949802976446,-144.32,-115.04,21.05,-4144,14228,0,-11.19240271,11176,0,0,0,0,
1670359953059.00,0.34516970075008657,-0.439378702,1.022677244784048,-166.71,-94.33,56.85,-4144,14228,0,-11.19240271,11178,0,0,0,1,
1670359953069.00,0.20517709523001498,-0.619154551,0.8228642613346859,-182.09,-119.95,90.3,-4943,14228,0,-13.30479276,11180,0,0,0,1,
1670359953076.00,0.095189291,-0.758947381,0.6630548026247354,-195.26,-141.48,95.39,-4943,14228,0,-13.30479276,11182,0,0,0,1,
1670359953086.00,-0.274796103,-0.928756966,0.3532473176858487,-252.7,-211.6,81.11,-3330,14228,0,-9.04035578,11184,0,0,0,1,
1670359953093.00,-0.474781484,-0.768582785,0.073440012,-270.6,-221.09,71.52,-3330,14228,0,-9.04035578,11186,0,0,1,1,
1670359953102.00,-0.974769151,0.2015759857446341,-0.736369039,-286.71,-210.13,57.31,1211,14228,0,2.965105055249236,11188,0,0,1,1,
1670359953109.00,-1.614761167,1.1117203498978723,-0.946181723,-286.72,-162.84,52.71,1211,14228,0,2.965105055249236,11190,0,0,1,1,
1670359953119.00,-1.304759204,1.591851228852492,-1.395999706,-285.92,-63.06,105.42,6136,14228,0,15.98578213369214,11192,0,0,1,1,
1670359953126.00,-0.544764438,2.2319691626078515,-1.275824271,-222.37,70.51,94.92,6136,14228,0,15.98578213369214,11194,0,0,1,1,
1670359953136.00,0.7052223720240829,2.3420740559032023,-0.305656241,-85.25,167.56,65.89,18673,14228,0,49.13100620119239,11196,0,0,1,0,
1670359953143.00,2.1852005947227457,1.3221650262739963,1.4545039069097876,62.55,101.56,72.45,18673,14228,0,49.13100620119239,11198,0,0,1,0,
1670359953152.00,1.1051693338222641,-0.267759547,0.30465575010226664,182.25,-68.96,53.61,29922,14228,0,78.87102578604603,11200,0,0,1,0,
1670359953159.00,-0.564872787,-0.227701739,-0.545201305,211.56,-94.81,27.99,29922,14228,0,78.87102578604603,11202,0,0,1,0,
1670359953169.00,-2.374927428,0.6723362305691685,-0.905067958,209.85,-56.67,25.37,27361,14228,0,72.10027370525573,11204,0,0,1,0,
1670359953176.00,-3.204996015,0.7923520827201335,-0.864944782,211.47,10.09,10.26,27361,14228,0,72.10027370525573,11206,0,0,0,0,
1670359953186.00,-3.525079181,-0.497656599,-2.824832012,221.55,234.91,-43.38,31642,14228,0,83.41834854237533,11208,1,0,0,0,
1670359953193.00,-2.815176405,-0.817692341,-3.07472929,205.74,281.98,-38.2,31642,14228,0,83.41834854237533,11210,1,0,0,0,
1670359953202.00,-1.355285947,-1.217757579,-0.904635398,150.54,286.68,11.24,35309,14228,0,93.11313491,11212,1,0,0,0,
1670359953209.00,-0.645405062,-1.707854433,1.1454517095263343,157.81,286.68,113.02,35309,14228,0,93.11313491,11214,1,0,0,0,
1670359953219.00,0.14446962847876443,-2.547984513,0.6955344559584505,204.33,286.68,149.86,39522,14228,0,104.25143186788398,11216,1,0,0,0,
1670359953226.00,1.7843417442273428,-1.588148735,2.4456151315289576,165.22,259.17,124.59,39522,14228,0,104.25143186788398,11218,1,0,0,0,
1670359953236.00,1.864214758263726,-0.578347264,1.5756955470425538,172.61,61.16,141.86,36233,14228,0,95.55599899,11220,1,0,0,0,
1670359953243.00,1.3740916576968876,0.11142032661173457,0.4057768820264681,149.4,-42.36,94.2,36233,14228,0,95.55599899,11222,1,0,0,0,
1670359953252.00,0.2639748253548472,0.9611547370498645,0.11585977548692927,104.11,-77.48,53.99,23530,14228,0,61.971905403222266,11224,1,0,0,0,
1670359953259.00,0.1838661770142021,0.5808566370154863,-0.134055421,99.98,-86.75,45.5,23530,14228,0,61.971905403222266,11226,1,1,0,0,
1670359953269.00,0.9937673622292915,0.21052649274730267,-0.74396842,111.63,-44.42,-54.24,13373,14228,0,35.118907010177686,11228,0,1,0,0,
1670359953276.00,1.6436798022870314,0.030164563130134145,-0.683878846,102.65,-19.52,-50.16,13373,14228,0,35.118907010177686,11230,0,1,0,0,
1670359953286.00,3.323604497943416,-0.380229,0.45621385675452397,70.37,-140.18,-78.37,9788,14228,0,25.640911613991324,11232,0,1,0,0,
1670359953293.00,2.923541695734597,-0.510654034,-0.313689615,185.28,-178.09,-112.26,9788,14228,0,25.640911613991324,11234,0,1,0,0,
1670359953302.00,0.5834906498109951,-0.791110257,0.9564114616595368,242.54,-14.59,-139.34,2059,14228,0,5.207040925811588,11236,0,1,0,0,
1670359953309.00,-0.786550234,-1.681597152,1.8565176871797704,196.56,-55.5,-103.11,2059,14228,0,5.207040925811588,11238,0,1,0,0,
1670359953319.00,-1.316582902,-2.2821138,1.726629309833725,15.16,-20.88,-84.11,116,14228,0,0.070152487,11240,0,1,0,0,
1670359953326.00,-0.79660916,-1.722658666,1.2567460090289293,-75.6,80.55,-129.72,116,14228,0,0.070152487,11242,0,1,0,0,
1670359953336.00,-0.726630458,-0.923229494,0.37686686192117624,-81.96,134.27,-153.45,-2447,14228,0,-6.705887179,11244,0,0,0,0,
1670359953343.00,-0.406647891,-0.093823403,-0.473009487,-91.76,150.14,-112.7,-2447,14228,0,-6.705887179,11246,0,0,0,0,
1670359953352.00,0.22333770016137838,0.5755628483139333,-0.692884553,-137.1,166.97,-58.62,-4918,14228,0,-13.23869795,11248,0,0,0,0,
1670359953359.00,0.3733255979270006,0.7349325749083095,-0.552759767,-160.71,168.39,-49.96,-4918,14228,0,-13.23869795,11250,0,0,0,0,
1670359953369.00,0.4733150599964882,0.8442889436111507,-0.452636352,-143.22,14.6,-55.01,-5633,14228,0,-15.12900945,11252,0,0,0,0,
1670359953376.00,0.44330521802477074,1.063634845438622,-0.362515314,-124.17,-28.89,-66.85,-5633,14228,0,-15.12900945,11254,0,0,0,0,
1670359953386.00,0.6432950297452042,1.0529728249992467,-0.032397479,-112.37,-119.47,-73.11,-6008,14228,0,-16.12043156,11256,0,0,0,0,
1670359953393.00,0.6332832500410147,0.7523050413461061,0.097716436,-120.79,-170.89,-68.3,-6008,14228,0,-16.12043156,11258,0,0,0,0,
1670359953402.00,0.543268405,0.041633292683738915,0.15782575874947796,-133.95,-217.24,-43.75,-5229,14228,0,-14.06091736,11260,0,0,0,0,
1670359953409.00,0.37324878623263985,-0.349040862,0.5979297789502855,-165.59,-219.12,4.98,-5229,14228,0,-14.06091736,11262,0,0,0,1,
1670359953419.00,0.22322248345281392,-0.589715923,0.6980276790809884,-200.6,-194.73,52.18,-4518,14228,0,-12.18118103,11264,0,0,0,1,
1670359953426.00,-0.056812561,-0.980390277,0.5181184508970487,-234.74,-184.19,74.63,-4518,14228,0,-12.18118103,11266,0,0,0,1,
1670359953436.00,-0.376858475,-0.841062069,0.6582008499936589,-279.93,-168.77,71.76,-3681,14228,0,-9.968326877,11268,0,0,0,1,
1670359953443.00,-0.78691735,-0.171729144,0.428273394,-286.61,-161.6,57.24,-3681,14228,0,-9.968326877,11270,0,0,0,1,
1670359953452.00,-1.036991118,0.6276108959964077,0.098334386,-286.72,-129.59,61.14,-2026,14228,0,-5.59285062,11272,0,0,1,1,
1670359953459.00,-1.117081424,1.0669604909087862,-0.011618021,-286.72,-123.76,62.76,-2026,14228,0,-5.59285062,11274,0,0,1,1,
1670359953469.00,-0.797189535,1.7463218764301918,-0.761585728,-285.46,-91.89,83.3,-725,14228,0,-2.153276838,11276,0,0,1,1,
1670359953476.00,-0.537316339,1.7956968508804834,-1.041570554,-271.3,-65.08,83.62,-725,14228,0,-2.153276838,11278,0,0,1,1,
1670359953486.00,0.15253758441721513,1.8550866037144436,-1.311574068,-221.33,-37.96,76.75,642,14228,0,1.4607872364402998,11280,0,0,1,0,
1670359953493.00,0.6323718132657546,2.384491610266407,-0.951597453,-158.62,-34.84,62.17,642,14228,0,1.4607872364402998,11282,0,0,1,0,
1670359953502.00,1.1021858843785697,2.393911547939229,-0.19164147,-44.49,-45.13,65.85,1161,14228,0,2.832915440239664,11284,0,0,1,0,
1670359953509.00,0.7119791108013701,1.4933452313432356,-0.311706559,89.56,-50.66,73.02,1161,14228,0,2.832915440239664,11286,0,0,1,0,
1670359953519.00,-0.078249495,0.23279067787592744,-0.701792951,176.27,-54.64,85.12,3170,14228,0,8.144294171324292,11288,0,0,1,0,
1670359953526.00,-1.118501119,-0.197754635,-0.291900712,202.55,-80.59,95.65,3170,14228,0,8.144294171324292,11290,0,0,1,0,
1670359953536.00,-2.248776862,-0.078293452,-0.352029728,219.64,-26.51,88.96,5279,14228,0,13.720052132428066,11292,0,0,0,0,
1670359953543.00,-2.829077378,-0.118828538,-0.902179706,233.43,31.36,81.68,5279,14228,0,13.720052132428066,11294,0,0,0,0,
1670359953552.00,-2.659402518,-0.219362614,-1.47235013,229.53,177.66,79.21,6324,14228,0,16.482815086128134,11296,0,0,0,0,
1670359953559.00,-2.319751136,-0.179898346,-1.892540108,214.23,225.65,73.58,6324,14228,0,16.482815086128134,11298,1,0,0,0,
1670359953569.00,-1.220121088,-0.50043832,-2.832748172,179.71,286.68,44.05,7113,14228,0,18.56876721097919,11300,1,0,0,0,
1670359953576.00,-0.560509411,-0.360985014,-2.312972061,147.9,286.68,54.46,7113,14228,0,18.56876721097919,11302,1,0,0,0,
1670359953586.00,0.4690873839969625,-0.84154075,-0.11320863,118.02,286.68,101.95,10334,14228,0,27.08442220989586,11304,1,0,0,0,
1670359953593.00,1.388672965609662,-1.342107624,2.9465458792186547,130.33,286.68,101.75,10334,14228,0,27.08442220989586,11306,1,0,0,0,
1670359953602.00,1.498250844231913,-1.68268738,2.046295198239355,265.24,223.37,1.9,12789,14228,0,33.574932306865875,11308,1,0,0,0,
1670359953609.00,0.7978241198825566,-1.043281277,1.4360424467253985,283.46,19.77,-23.2,12789,14228,0,33.574932306865875,11310,1,0,0,0,
1670359953619.00,0.627395423,-0.293890054,1.0457899776213866,274.87,-62.16,18.21,9918,14228,0,25.984604613016216,11312,1,0,0,0,
1670359953626.00,-0.183032978,0.035485934,0.7755395276384202,231.38,-39.72,51.89,9918,14228,0,25.984604613016216,11314,1,0,0,0,
1670359953636.00,-0.693458989,0.05484652,1.0452923792279396,168.12,-87.39,74.3,2043,14228,0,5.164740249008525,11316,1,1,0,0,
1670359953643.00,-0.693880486,0.044191577,0.5250494412440084,158.65,-104.07,50.76,2043,14228,0,5.164740249008525,11318,1,1,0,0,
1670359953652.00,0.14570482825782288,0.073520971,-1.625188649,116.97,127.94,12.21,-446,14228,0,-1.415658786,11320,0,1,0,0,
1670359953659.00,0.16529940977243074,0.23283453913422972,-1.505421257,91.57,242.05,17.93,-446,14228,0,-1.415658786,11322,0,1,0,0,
1670359953669.00,3.394905677688508,-0.617867905,0.9543525421230408,39.28,216.28,22.78,-1691,14228,0,-4.7071802,11324,0,1,0,0,
1670359953676.00,3.234525609988523,-0.768586511,0.20413394941094015,113.66,16.27,-113.7,-1691,14228,0,-4.7071802,11326,0,1,0,0,
1670359953686.00,2.1741602795454815,-2.089321231,1.8939241444618264,78.07,108.4,-179,-3118,14228,0,-8.479871812,11328,0,1,0,0,
1670359953693.00,0.7838096958928287,-2.490071577,2.3337239719841514,-58.69,92.35,-159.34,-3118,14228,0,-8.479871812,11330,0,1,0,0,
1670359953702.00,-0.236526936,-1.960836357,1.85353367,-45.93,4.08,-159.7,-4147,14228,0,-11.20033409,11332,0,1,0,0,
1670359953709.00,-0.296850797,-1.121613558,0.8333527276364752,-12.04,-34.71,-147.55,-4147,14228,0,-11.20033409,11334,0,1,0,0,
1670359953719.00,-0.47716312,-0.282400452,-0.226820001,-48.79,7.34,-134.52,-5714,14228,0,-15.34315662,11336,0,0,0,0,
1670359953726.00,-0.467465034,0.30680613479149865,-0.756985988,-96.27,45.7,-111.73,-5714,14228,0,-15.34315662,11338,0,0,0,0,
